CustomerID,Full_Name,Age,Gender,Country,City,Email,Phone,Signup_Date,Last_Purchase_Date,Total_Purchase_Amount,Num_Orders,Product_Category,Rating,Loyalty_Tier,Annual_Income,Discount_Used,Churn_Status
CUST009146,Matthew Smith,18.0,male,USA,Sierraland,sanchezelijah@example.com,2814950975,2019-07-20 08:51:17.598775,2020-06-16 01:56:22.917829,4882.24,74.0,CLOTHING,,Platinum,70835.1,False,0
CUST061825,Madison May,60.0,F,pakistan,New Lisa,ethanmiles@example.net,(761)943-9375,2022-09-16 13:51:26.130861,2023-02-03 12:51:30.990909,4964.57,93.0,CLOTHING,4.0,GOLD,115897.8,True,active
CUST058466,Christopher Pennington,18.0,MALE,USA,South Travis,robert45@example.com,888-941-0944x64478,2022-07-04 23:32:34.927549,2022-12-04 03:59:22.415624,1179.76,91.0,BOOKS,5.0,Silver,61925.75,False,1
CUST018554,Angel Burke,53.0,female,United Kingdom,Paigeburgh,martinmarc@example.net,373-902-1757x0548,2020-02-11 12:00:25.488254,2020-12-04 23:12:02.851228,4068.19,149.0,Food,4.0,Bronze,51821.33,0,active
CUST059473,Monica Ortiz,73.0,Male,uk,Port Cynthialand,littlegeorge@example.com,202-478-3003x637,2022-07-27 01:04:09.158491,2022-12-22 13:32:36.007560,2323.23,17.0,food,1.0,Platinum,181882.58,no,Active
CUST023367,Patricia Murphy,48.0,female,PK,New Davidchester,mark38@example.org,+1-766-833-0356,2020-05-26 22:54:01.112411,2021-03-02 21:37:34.090540,3049.46,118.0,food,3.0,Gold,74117.39,No,churned
CUST047633,Lance Green,66.0,female,UK,Josephstad,gregorysmith@example.org,421.235.2171,2021-11-09 15:03:40.862208,2022-05-20 05:53:17.587975,3099.87,113.0,Books,5.0,Silver,156468.07,no,ACTIVE
CUST098206,Crystal Howard,68.0,female,uk,Veronicaton,davidmccoy@example.org,911-876-9453x6247,2024-11-21 16:38:00.982809,2024-11-29 05:21:32.448924,3177.23,106.0,Electronics,4.0,Bronze,181211.5,YES,Active
CUST080477,Mr. Peter Mccarthy,49.0,female,Pakistan,Justinbury,monica53@example.org,9106111653,2023-10-30 05:55:22.869228,2024-01-10 07:28:09.676896,2292.33,114.0,Books,2.0,Bronze,74215.99,YES,active
CUST074162,Sandra Smith DVM,23.0,MALE,usa,North Nathanielfort,morrisonluke@example.com,367-968-2305,2023-06-13 21:12:36.763567,2023-09-16 22:26:25.671856,2600.62,128.0,Books,3.0,silver,141974.58,NO,0
CUST077305,  Kayla Ward  ,50.0,M,United States,Lake Jonburgh,monicahuffman@example.net,376-726-6904x61388,2023-08-21 17:56:30.693906,2023-11-13 08:35:48.789487,3684.21,21.0,food,,Platinum,127297.88,No,Churned
CUST027596,Erica Sanchez,62.0,MALE,UK,Robertburgh,cwilson@example.org,(574)936-2565x121,2020-08-27 14:41:59.665196,2021-05-19 03:58:35.759157,2264.29,25.0,Clothing,1.0,Bronze,89922.74,NO,active
CUST037614,Jordan Gonzalez,59.0,female,uk,New Markville,lewisnicole@example.net,(907)549-6928x6676,2021-04-04 02:37:03.742237,2021-11-18 04:42:47.401674,3099.33,76.0,electronics,,Gold,177430.89,1,Churned
CUST054225,Karla Moreno,24.0,F,GB,Leview,leonardvilla@example.org,(295)832-7948x33713,2022-04-03 01:25:59.859598,2022-09-17 16:22:38.221582,479.64,64.0,CLOTHING,3.0,bronze,169813.01,True,churned
CUST022273,Adriana Krause,50.0,male,United Kingdom,Mooreside,david12@example.org,001-487-792-4402x129,2020-05-02 23:37:32.146521,2021-02-10 21:55:27.189271,2587.92,90.0,Clothing,4.0,Platinum,173179.8,yes,1
CUST014115,Parker Norris,33.0,M,United States,Lake Briannaport,fieldsmartin@example.com,+1-235-325-5381,2019-11-06 05:46:47.920079,2020-09-14 20:46:06.987669,3755.81,117.0,Clothing,4.0,bronze,178036.29,no,0
CUST005376,Dr. Daniel Velasquez MD,24.0,F,Pakistan,Alisonfort,caitlin44@example.net,713.366.6978x79864,2019-04-28 18:25:05.751057,2020-04-08 04:51:12.846728,1360.76,79.0,Electronics,,GOLD,31286.57,True,Active
CUST035448,Brittany Gordon,60.0,Female,Pakistan,Courtneyfort,gray@example.org,337.364.9900x54359,2021-02-15 15:38:12.754927,2021-10-09 14:57:21.562415,1362.77,5.0,BOOKS,,Bronze,170690.84,yes,Churned
CUST049465,Manuel Phillips,42.0,MALE,USA,Port Jason,jasonsmith@example.com,802-457-3629x504,2021-12-19 18:24:35.510755,2022-06-22 17:11:29.802898,1943.7,110.0,electronics,4.0,Platinum,141149.8,False,Active
CUST011190,Mr. Robert Singleton,51.0,FEMALE,GB,New Joel,angelamann@example.net,+1-977-383-8951x353,2019-09-03 03:40:57.348573,2020-07-23 10:12:06.415264,2937.34,109.0,Beauty,,silver,125094.08,NO,active
CUST062920,Jeffrey Jones,58.0,Female,United States,Lake Michaelport,christine87@example.org,388-481-7722x58800,2022-10-10 13:39:28.139681,2023-02-23 12:59:56.435964,1777.05,63.0,CLOTHING,5.0,silver,151524.77,YES,churned
CUST050174,Kelly Yates,72.0,F,usa,Lake Normanside,wmorgan@example.org,(238)725-1634x3252,2022-01-04 07:14:02.948429,2022-07-05 16:04:37.346773,2990.5,99.0,Clothing,5.0,Platinum,94452.05,True,Active
CUST065947,Sheila Hurley,34.0,female,usa,Sandymouth,willisbrittney@example.net,(676)220-1641,2022-12-15 21:23:29.090090,2023-04-19 20:17:28.474484,4513.03,113.0,CLOTHING,5.0,Silver,170771.92,True,active
CUST004206,Ricardo Nicholson,70.0,MALE,uk,Raymondview,katrina21@example.com,846-862-7839x4598,2019-04-03 03:10:45.522455,2020-03-17 19:49:36.617766,4063.85,144.0,electronics,4.0,Bronze,151291.63,YES,1
CUST084667,Tina Fitzgerald DVM,22.0,Male,uk,Chamberstown,john76@example.com,903.220.7810x86491,2024-01-30 01:12:52.747727,2024-03-26 20:43:08.137881,3471.0,83.0,CLOTHING,3.0,Silver,24752.97,Yes,Churned
CUST029594,Travis Miller,28.0,F,uk,Karenville,andrew01@example.net,530-327-6667,2020-10-10 09:20:19.440194,2021-06-24 16:04:06.242462,220.96,119.0,Food,4.0,silver,40497.86,YES,Churned
CUST040847,Stephen Wilson,37.0,M,usa,South Richard,dmitchell@example.com,926-755-9941x55105,2021-06-13 22:40:31.536315,2022-01-16 06:19:59.459994,1711.68,34.0,food,3.0,Gold,81809.13,False,ACTIVE
CUST050610,Heather Payne,30.0,MALE,GB,Robertmouth,edwardlee@example.net,+1-379-207-5369x2696,2022-01-13 20:30:09.666096,2022-07-13 15:15:22.437224,4059.03,98.0,CLOTHING,1.0,Silver,27287.17,YES,Churned
CUST049778,Elizabeth Francis,66.0,F,USA,Smithborough,sherri95@example.org,920.777.3864x93442,2021-12-26 14:59:57.947979,2022-06-28 10:26:14.007740,2403.88,149.0,Food,3.0,silver,50036.16,1,active
CUST018444,Anthony Sanchez,50.0,female,uk,West Rachel,rachel99@example.net,266.860.8031,2020-02-09 02:09:50.765907,2020-12-02 22:58:03.034830,930.15,58.0,Clothing,2.0,Platinum,21264.56,yes,ACTIVE
CUST001065,Crystal Pace,43.0,F,USA,Leebury,vadams@example.com,491.304.7077x09071,2019-01-24 07:29:57.677976,2020-01-20 10:32:50.587705,593.7,132.0,food,,Silver,127819.48,NO,churned
CUST081980,Diane Walton,37.0,male,United States,Port Adrian,williegomez@example.net,905-793-9969,2023-12-02 04:16:06.393663,2024-02-06 18:30:40.986409,3086.22,130.0,Food,1.0,GOLD,46620.63,1,1
CUST087755,Gerald Richards,58.0,male,PK,Richland,lucasserrano@example.org,(438)721-2924,2024-04-06 17:01:29.316893,2024-05-22 06:45:31.347313,1426.06,148.0,Food,3.0,GOLD,78369.55,No,ACTIVE
CUST022198,Keith Page,32.0,female,UK,Owensside,durhamtonya@example.net,+1-742-704-4111x759,2020-05-01 08:11:13.926739,2021-02-09 13:02:16.405364,2212.92,62.0,Food,5.0,Platinum,25184.96,No,Churned
CUST085920,Jeffrey Hughes,57.0,Female,Pakistan,New Joseph,nicholasandrade@example.org,(524)809-5054,2024-02-26 12:05:55.539555,2024-04-18 18:08:23.501035,176.1,127.0,Electronics,2.0,bronze,70991.68,YES,churned
CUST001339,Terry Anderson,30.0,male,USA,Bauerfurt,chudson@example.com,(459)879-7352,2019-01-30 07:34:51.440914,2020-01-25 10:41:31.584915,2166.72,48.0,food,5.0,Platinum,130695.36,no,1
CUST021385,Patricia Garcia DDS,35.0,Female,UK,Judyton,ljones@example.net,+1-992-637-7759x593,2020-04-13 12:40:30.024300,2021-01-25 16:33:00.307803,3639.53,128.0,electronics,2.0,GOLD,191814.54,No,0
CUST022087,Dr. Wayne Ramirez,53.0,FEMALE,pakistan,South Erin,christopher17@example.net,635-437-4233x0595,2020-04-28 21:49:06.161461,2021-02-07 12:21:58.045180,1205.39,71.0,Clothing,5.0,GOLD,194787.43,YES,ACTIVE
CUST045970,Shannon Thompson,66.0,Male,Pakistan,Myersfurt,edward85@example.org,510.434.3079,2021-10-04 04:34:50.468904,2022-04-19 20:41:19.272792,3656.76,70.0,Books,4.0,Silver,185162.24,NO,Churned
CUST046947,Kirsten Hernandez,61.0,Female,pakistan,Darrylburgh,ghaynes@example.org,963.639.2006x97788,2021-10-25 14:19:53.411934,2022-05-07 17:05:16.551165,4119.3,105.0,CLOTHING,3.0,GOLD,183320.34,YES,1
CUST066922,Steven Hart,42.0,F,Pakistan,Justinfurt,zmendoza@example.org,(330)921-0781,2023-01-06 06:05:25.947259,2023-05-07 15:48:48.665286,3765.23,142.0,food,,Silver,177317.72,No,Churned
CUST065518,Ryan Rhodes,37.0,Male,United Kingdom,Lake William,david18@example.org,+1-424-493-3053x40113,2022-12-06 11:48:13.672936,2023-04-12 00:10:53.190531,509.29,82.0,CLOTHING,2.0,Platinum,108382.64,No,active
CUST054002,Alyssa Hawkins,55.0,Female,Pakistan,Burtonstad,james32@example.com,654.351.2182x49556,2022-03-29 04:10:11.286112,2022-09-13 14:35:42.957429,2740.78,12.0,Food,1.0,Gold,131617.2,YES,Churned
CUST019814,Dr. Julia Ramsey,73.0,Male,GB,South Timothy,leslie47@example.com,675-509-1713x415,2020-03-10 02:34:19.580595,2020-12-27 23:41:28.020880,4162.99,93.0,electronics,5.0,GOLD,85297.73,NO,active
CUST082066,Elizabeth Gonzalez,50.0,M,United States,East Albertmouth,georgethomas@example.com,251.620.0759x231,2023-12-04 01:29:28.085680,2024-02-08 08:13:15.751957,2413.74,65.0,electronics,,Silver,53778.1,Yes,churned
CUST013954,Anita Daniels,36.0,M,UK,Trevinoborough,scottcheryl@example.com,332.673.1207x640,2019-11-02 17:07:08.008280,2020-09-11 22:10:21.438214,1701.46,100.0,Beauty,,silver,48933.06,yes,0
CUST079031,Diana Sullivan,19.0,male,GB,Ortizburgh,sara43@example.com,936.545.3688x6277,2023-09-28 13:33:02.791827,2023-12-14 21:25:15.363153,1523.62,93.0,food,4.0,bronze,71045.72,1,churned
CUST084394,Ryan Johnson,63.0,Female,USA,Youngmouth,ganderson@example.com,271-527-1114,2024-01-24 01:39:32.027720,2024-03-21 21:00:45.684456,1471.17,87.0,Books,1.0,GOLD,187496.97,YES,ACTIVE
CUST069094,Nathan Pratt MD,53.0,M,usa,Reyesberg,johnorozco@example.net,001-350-465-8090x0030,2023-02-22 20:13:35.192151,2023-06-16 08:12:05.767257,1818.42,64.0,Food,4.0,Silver,195756.18,yes,1
CUST086049,Katie Smith PhD,71.0,Female,Pakistan,Amyburgh,pooleheather@example.net,302-346-4361x534,2024-02-29 07:55:58.077580,2024-04-21 02:42:15.649356,3586.91,31.0,CLOTHING,3.0,Gold,22547.38,Yes,active
CUST070983,Tanner Newton,21.0,Male,UK,Mooneyborough,cwest@example.com,(424)636-5585,2023-04-05 05:32:53.287732,2023-07-20 20:29:54.977949,3433.73,134.0,Books,4.0,Silver,60483.05,no,Churned
CUST086493,Stephen Kennedy,52.0,Male,usa,Turnerfurt,dbowen@example.net,(506)833-0013x2432,2024-03-10 01:24:29.138691,2024-04-29 05:23:29.090090,1526.99,142.0,BOOKS,,silver,195559.43,0,1
CUST041986,Mr. Jason Hubbard Jr.,51.0,male,Pakistan,Julieville,ygreen@example.org,857.368.1342,2021-07-08 21:36:47.434074,2022-02-06 01:46:00.831608,4839.56,115.0,Books,2.0,Bronze,198962.14,YES,0
CUST005354,Maria Nicholson DVM,74.0,Male,usa,Port Tiffanybury,charlotte71@example.com,759.250.2159x05852,2019-04-28 06:50:58.806588,2020-04-07 19:12:24.883448,2412.55,88.0,food,4.0,silver,24609.65,1,Active
CUST016137,Terry Miller,35.0,Female,usa,East Cesar,jacob52@example.com,+1-665-322-7766,2019-12-20 13:02:20.725407,2020-10-21 19:23:02.521825,3604.86,19.0,CLOTHING,1.0,Silver,40530.74,YES,churned
CUST067015,Maureen Little,29.0,MALE,usa,South Juliachester,christopher66@example.org,679.953.3047x69798,2023-01-08 06:59:38.939789,2023-05-09 08:35:33.237332,2601.23,32.0,Clothing,1.0,Platinum,63072.53,False,ACTIVE
CUST067435,Courtney Palmer,33.0,MALE,pakistan,Jacksonbury,kevinjohnson@example.org,(964)915-5718x171,2023-01-17 11:50:56.970569,2023-05-17 00:45:21.627216,217.35,142.0,Electronics,3.0,silver,142714.82,True,1
CUST041041,Tiffany Brooks,68.0,female,uk,Carloston,gardnermatthew@example.com,(276)441-5698x8181,2021-06-18 04:41:21.864818,2022-01-19 19:23:56.954369,2364.46,53.0,food,2.0,silver,125806.43,No,Churned
CUST062676,Joseph Lee,62.0,F,uk,Deanmouth,jowens@example.org,899.652.5196x52513,2022-10-05 05:21:05.664656,2023-02-19 02:00:31.752317,3938.45,68.0,CLOTHING,3.0,Bronze,136365.69,No,0
CUST092259,Jacob Beltran,22.0,male,uk,Lake Kelly,oallen@example.net,(645)485-2117,2024-07-14 09:25:54.675546,2024-08-12 13:41:32.556925,917.93,87.0,BOOKS,2.0,Bronze,172461.99,No,active
CUST084782,Angela Sanders,25.0,MALE,uk,Barbarabury,aprice@example.net,7376241067,2024-02-01 13:41:12.684726,2024-03-28 23:08:40.673206,4848.86,55.0,Electronics,4.0,Bronze,187974.87,0,Active
CUST051970,Kelli Salazar,18.0,F,pakistan,Stephenhaven,ereynolds@example.com,4247100434,2022-02-12 15:39:08.051480,2022-08-07 11:35:41.985419,62.5,119.0,Books,4.0,Platinum,160877.53,1,1
CUST067958,Mallory Snyder,68.0,female,Pakistan,North Ashleyport,angelahawkins@example.com,569.619.5472,2023-01-28 22:51:58.423184,2023-05-26 14:05:00.027000,566.55,60.0,Electronics,4.0,Gold,37420.61,YES,Active
CUST038010,Ronald Pruitt,58.0,male,uk,Davidstad,xfloyd@example.net,+1-586-916-4733x3450,2021-04-12 18:51:08.742687,2021-11-25 10:21:10.740707,4288.44,45.0,food,3.0,Silver,179369.28,0,1
CUST061997,Corey Young,68.0,Male,GB,Mannchester,fordbrian@example.net,369-718-5191,2022-09-20 08:18:09.514895,2023-02-06 16:16:40.522005,3905.96,143.0,CLOTHING,4.0,GOLD,131573.48,yes,active
CUST028749,Calvin Davis,31.0,female,pakistan,Lake Robert,xroberts@example.com,446-582-3355,2020-09-21 20:59:58.163981,2021-06-09 05:32:56.743767,2462.5,48.0,Clothing,1.0,bronze,178284.13,YES,active
CUST079148,Derek Hale,19.0,female,United States,Port Heidi,cynthiarowe@example.net,001-989-230-5649x15220,2023-10-01 03:04:28.814688,2023-12-17 00:43:24.986049,3157.22,35.0,Books,5.0,Platinum,138576.33,1,churned
CUST003888,John Davis,70.0,M,UK,West Jamestown,david68@example.org,001-493-776-4158,2019-03-27 03:57:37.870578,2020-03-12 00:23:19.693996,1947.03,123.0,Electronics,2.0,Bronze,62442.32,0,Active
CUST001663,Margaret Castillo,44.0,Male,Pakistan,East Nathaniel,clee@example.com,928-231-9760x044,2019-02-06 09:57:17.350373,2020-01-31 08:45:39.771397,104.77,75.0,electronics,5.0,Bronze,44133.47,False,0
CUST046792,Dustin Hopkins,28.0,Male,United Kingdom,Port Jenniferton,odixon@example.org,+1-906-305-4993,2021-10-22 04:49:31.757717,2022-05-04 21:07:22.264422,4970.84,7.0,Books,1.0,Silver,163668.91,No,Churned
CUST039290,Stephanie Moore,24.0,FEMALE,pakistan,Davidsonfurt,tanyachang@example.net,+1-871-590-6618,2021-05-10 19:56:03.693636,2021-12-18 19:36:46.786067,3186.14,72.0,Books,3.0,Gold,148093.96,no,Active
CUST054839,Mark Roberts,35.0,male,USA,Davisborough,youngamber@example.net,411.804.1204x41537,2022-04-16 12:18:08.218882,2022-09-28 21:36:24.105841,1974.74,50.0,electronics,1.0,Platinum,120372.71,False,1
CUST001936,Dawn Barker,71.0,M,PK,Vangstad,jonathanaguirre@example.com,658.440.8282x5187,2019-02-12 09:30:38.070380,2020-02-05 08:28:02.224822,4093.24,68.0,CLOTHING,3.0,silver,122717.8,1,active
CUST010012,Richard Mccoy,44.0,F,United States,New Jessica,pburton@example.net,230.663.6408,2019-08-08 08:14:12.776527,2020-07-01 21:40:01.836018,2883.12,142.0,Clothing,,Silver,162812.38,NO,active
CUST020014,Janet Williams,64.0,MALE,United States,Patriciaside,qhendrix@example.net,(334)876-7402,2020-03-14 11:44:28.166681,2020-12-31 15:23:16.777967,1651.05,61.0,Food,2.0,GOLD,47095.16,1,active
CUST065238,Stanley Riley,61.0,male,uk,Millerchester,megan76@example.net,811.761.8078,2022-11-30 08:34:01.652416,2023-04-06 21:24:20.930609,1268.77,49.0,Electronics,5.0,Platinum,175133.62,False,active
CUST094278,Erica Woods,63.0,male,GB,Andreaton,gharris@example.net,001-850-771-4445,2024-08-27 15:06:48.352083,2024-09-18 10:59:32.459724,621.55,32.0,Books,4.0,Platinum,27686.85,No,active
CUST094284,Jason Shields,30.0,MALE,pakistan,Port Jesse,perkinserin@example.org,624.236.8891,2024-08-27 18:16:06.609666,2024-09-18 13:37:23.722437,579.26,30.0,Clothing,,Bronze,144903.4,Yes,active
CUST052036,Joseph Ward,29.0,MALE,pakistan,Chavezhaven,josephlong@example.net,+1-316-793-6926x21530,2022-02-14 02:21:28.884888,2022-08-08 16:32:05.875258,2753.96,125.0,Beauty,2.0,Bronze,99390.84,NO,0
CUST062899,Joseph Roberts,65.0,FEMALE,USA,Hardinton,jonesconnie@example.com,(206)345-0857x9957,2022-10-10 02:36:54.238142,2023-02-23 03:47:27.016470,4958.47,118.0,Electronics,1.0,silver,137555.62,True,0
CUST029175,Blake Curtis,42.0,FEMALE,USA,West Jasontown,davidgreen@example.net,6983573616,2020-10-01 05:00:34.452344,2021-06-17 00:20:36.396363,4792.37,66.0,electronics,1.0,GOLD,102697.07,no,1
CUST086520,Tara Evans,56.0,male,UK,Kevintown,hhernandez@example.com,(288)291-7577x09013,2024-03-10 15:36:21.297812,2024-04-29 17:13:49.772297,3923.78,91.0,Clothing,4.0,GOLD,78991.23,1,Active
CUST051965,Jane Knapp,43.0,male,GB,South Douglasville,deborah69@example.net,(550)911-7134x3032,2022-02-12 13:01:22.836828,2022-08-07 09:24:09.266492,2361.15,123.0,Clothing,,Bronze,61338.14,0,0
CUST008105,Allison Fitzgerald,73.0,MALE,uk,West Robinfurt,nrodriguez@example.com,266-475-6786x5720,2019-06-27 13:26:59.908199,2020-05-28 01:28:38.837188,524.42,5.0,food,3.0,silver,190580.47,YES,Churned
CUST048926,Carrie Stephenson,68.0,F,United States,East Carmenton,gmccoy@example.com,+1-715-267-3532,2021-12-07 22:58:45.371253,2022-06-12 20:50:54.702547,834.28,112.0,Books,3.0,Bronze,85340.99,True,1
CUST036706,Rodney Thomas Jr.,73.0,female,UK,Hawkinsmouth,rlucero@example.com,(525)578-3261,2021-03-15 05:09:00.761407,2021-11-01 14:34:09.644496,229.9,128.0,CLOTHING,3.0,Platinum,90929.62,1,ACTIVE
CUST095476,Monica Martinez,26.0,MALE,pakistan,South Tamaraburgh,loriwells@example.com,001-482-432-0997x515,2024-09-22 21:04:33.782737,2024-10-10 08:17:47.914679,3345.15,112.0,electronics,1.0,GOLD,132886.46,no,1
CUST060909,Stephen Carlson,48.0,MALE,UK,Port Valeriefurt,timothywilliams@example.net,937-832-6617x152,2022-08-27 12:10:58.806588,2023-01-17 19:12:24.883448,3426.85,79.0,Food,3.0,Platinum,160154.69,1,churned
CUST029827,Curtis Palmer,150.0,MALE,usa,Elizabethstad,ashleyhernandez@example.org,619.638.6152x3156,2020-10-15 11:51:38.442984,2021-06-28 22:14:06.944469,1032.68,99.0,BOOKS,4.0,Gold,194904.6,NO,0
CUST071699,Joanne Jacobs,57.0,male,GB,New Jon,mayjames@example.org,796.530.9365,2023-04-20 22:03:12.025920,2023-08-02 22:27:12.328323,2368.05,79.0,Food,3.0,GOLD,147965.08,YES,churned
CUST074654,Lynn Brown,44.0,female,Pakistan,South Tammy,,7324451090,2023-06-24 15:55:33.885338,2023-09-25 22:10:29.214292,3066.04,100.0,BOOKS,5.0,Bronze,53164.91,yes,active
CUST029669,Charles Proctor,52.0,MALE,uk,Sharphaven,michaelbryan@example.net,653.345.0213,2020-10-12 00:46:37.659976,2021-06-26 00:57:17.026370,2807.42,116.0,Food,1.0,bronze,102388.68,no,Churned
CUST078121,Bradley Salazar,59.0,FEMALE,usa,Port Philip,michelle40@example.org,2425781510,2023-09-08 15:01:53.725137,2023-11-28 06:24:00.518405,443.64,57.0,Clothing,1.0,silver,148005.69,yes,active
CUST051280,Jacob Williams,69.0,male,PK,East Elizabethmouth,rodriguezandrew@example.com,2607835279,2022-01-28 12:49:08.429484,2022-07-25 21:02:26.773467,2866.23,137.0,Beauty,4.0,Platinum,58997.22,YES,Active
CUST043340,Daniel Benson,55.0,M,uk,Michellefurt,jdennis@example.com,323.943.9783,2021-08-07 13:36:27.561875,2022-03-02 19:28:29.117091,488.66,92.0,Beauty,3.0,Gold,107602.42,no,1
CUST084416,Angie Thornton,25.0,male,USA,West Ethantown,tuckeramy@example.org,358.398.7633,2024-01-24 13:13:38.972189,2024-03-22 06:39:33.647736,1097.48,90.0,food,3.0,silver,175171.61,1,1
CUST004197,Martha Mcbride,38.0,male,PK,Andersonshire,linanne@example.com,+1-453-755-5578x8020,2019-04-02 22:26:48.136081,2020-03-17 15:52:49.723697,4738.26,29.0,electronics,,Platinum,197422.58,NO,ACTIVE
CUST011575,Mary Elliott,48.0,F,USA,East Andrew,zpowell@example.net,9819177392,2019-09-11 14:07:58.876788,2020-07-30 11:01:05.772657,1369.61,69.0,BOOKS,5.0,GOLD,139590.69,YES,0
CUST057717,Michael Nicholson,74.0,male,uk,New Tara,hcoleman@example.org,730-354-3158x058,2022-06-18 13:41:05.772657,2022-11-20 11:33:53.120331,462.33,56.0,Electronics,4.0,Platinum,188235.06,yes,active
CUST075220,Cathy Kelley,41.0,Male,Pakistan,Changmouth,samuelblack@example.net,732-372-5394,2023-07-07 01:33:16.183961,2023-10-06 06:21:24.996849,2973.61,17.0,food,2.0,Silver,171626.05,NO,0
CUST058458,Nancy Graham,52.0,FEMALE,Pakistan,Simpsonfurt,wsimpson@example.com,803-296-4169,2022-07-04 19:20:10.584105,2022-12-04 00:28:54.065340,2825.26,118.0,Beauty,1.0,Bronze,,False,churned
CUST006514,Kelly Sanchez,60.0,F,Pakistan,East Elizabethville,thorntonemily@example.com,+1-552-305-2409x8320,2019-05-23 16:49:48.605886,2020-04-28 23:50:55.674556,531.18,116.0,Books,4.0,silver,56090.24,True,active
CUST016394,Tony Hicks,65.0,Female,pakistan,New Stephanie,rnichols@example.net,774-296-4068x976,2019-12-26 04:10:52.758527,2020-10-26 12:04:28.274682,1328.7,120.0,food,1.0,bronze,108755.94,yes,ACTIVE
CUST083641,Dr. Steven Johnson MD,36.0,Female,UK,North William,michelle61@example.com,001-237-241-5670x178,2024-01-07 13:41:50.701107,2024-03-08 02:50:02.214022,1415.18,5.0,BOOKS,,Bronze,197059.0,yes,Active
CUST037145,David Clayton,23.0,MALE,UK,Lake Donaldshire,tleach@example.org,247.421.9724x883,2021-03-24 19:59:46.607866,,3709.96,120.0,Beauty,4.0,silver,28586.21,no,active
CUST044654,Edward Mathis,67.0,M,United States,South Jeffrey,leah41@example.net,626.405.0800,2021-09-05 08:34:05.972459,2022-03-26 19:38:35.651156,3480.46,19.0,Electronics,,silver,176347.83,Yes,Churned
CUST090450,Tonya Hays,72.0,MALE,usa,Rebeccatown,john66@example.com,759.723.7440x953,2024-06-04 18:10:40.014400,2024-07-10 12:28:26.849068,2387.86,134.0,Clothing,3.0,Silver,29215.73,yes,1
CUST076661,Lauren Bartlett,72.0,Male,pakistan,South Ellenside,christianrose@example.org,+1-358-625-3090x18213,2023-08-07 15:17:51.046710,2023-11-01 14:12:46.591665,2696.16,57.0,electronics,,Silver,124180.72,Yes,Active
